strategy,source,strategy_style,asset,category,timeframe,tf_style,final_capital_inr,profit_inr,return_pct,sharpe,sortino,calmar,max_dd_pct,win_rate_pct,profit_factor,num_trades,avg_trade_inr,dd_under_15pct,grade
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,INFY,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,INFY,India_Stock,5m,Intraday,9652.54,-347.46,-3.47,-10.109,-1.633,-0.96,-3.62,25.0,0.041,12,-28.95,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,INFY,India_Stock,5m,Intraday,9853.44,-146.56,-1.47,-4.601,-0.221,-1.0,-1.47,0.0,0.0,2,-73.28,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,INFY,India_Stock,5m,Intraday,7065.22,-2934.78,-29.35,-25.09,-9.569,-1.0,-29.35,13.2,0.034,68,-43.16,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,INFY,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,INFY,India_Stock,5m,Intraday,5446.82,-4553.18,-45.53,-28.992,-15.489,-0.989,-46.02,17.4,0.115,115,-39.59,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,INFY,India_Stock,5m,Intraday,6893.93,-3106.07,-31.06,-22.798,-8.6,-0.989,-31.4,21.2,0.097,80,-38.83,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,INFY,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,INFY,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,INFY,India_Stock,15m,Intraday,9913.03,-86.97,-0.87,-2.325,-0.163,-0.881,-0.99,60.0,0.22,5,-17.39,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,INFY,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,INFY,India_Stock,15m,Intraday,9347.71,-652.29,-6.52,-7.682,-1.425,-1.0,-6.52,0.0,0.0,18,-36.24,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,INFY,India_Stock,15m,Intraday,9748.79,-251.21,-2.51,-4.134,-0.417,-0.962,-2.61,16.7,0.039,6,-41.87,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,INFY,India_Stock,15m,Intraday,8573.71,-1426.29,-14.26,-10.478,-3.882,-1.0,-14.26,15.6,0.191,64,-22.29,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,INFY,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,INFY,India_Stock,15m,Intraday,7806.08,-2193.92,-21.94,-6.983,-3.428,-0.979,-22.41,35.0,0.448,123,-17.84,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,INFY,India_Stock,15m,Intraday,8890.76,-1109.24,-11.09,-4.734,-1.001,-0.878,-12.63,36.7,0.367,49,-22.64,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,INFY,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,INFY,India_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,INFY,India_Stock,1h,Swing,9993.96,-6.04,-0.06,-1.347,0.0,-1.0,-0.06,0.0,0.0,1,-6.04,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,INFY,India_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,INFY,India_Stock,1h,Swing,9905.69,-94.31,-0.94,-1.288,-0.198,-0.739,-1.28,45.5,0.484,11,-8.57,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,INFY,India_Stock,1h,Swing,10095.86,95.86,0.96,2.083,0.0,5.077,-0.19,80.0,6.06,5,19.17,✅,B+
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,INFY,India_Stock,1h,Swing,9491.94,-508.06,-5.08,-2.08,-0.915,-0.8,-6.35,37.9,0.568,58,-8.76,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,INFY,India_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,INFY,India_Stock,1h,Swing,9348.03,-651.97,-6.52,-1.027,-0.598,-0.554,-11.77,41.3,0.797,109,-5.98,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,INFY,India_Stock,1h,Swing,8696.97,-1303.03,-13.03,-2.76,-0.658,-0.985,-13.22,38.5,0.371,52,-25.06,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,INFY,India_Stock,1h,Swing,9956.52,-43.48,-0.43,-1.347,0.0,-1.0,-0.43,0.0,0.0,1,-43.48,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,INFY,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,INFY,India_Stock,4h,Swing,10077.93,77.93,0.78,0.901,0.388,4.517,-0.17,60.0,3.967,5,15.59,✅,C
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,INFY,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,INFY,India_Stock,4h,Swing,9796.98,-203.02,-2.03,-1.663,-0.248,-1.0,-2.03,18.2,0.054,11,-18.46,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,INFY,India_Stock,4h,Swing,10011.98,11.98,0.12,0.679,0.0,5.641,-0.02,50.0,6.633,2,5.99,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,INFY,India_Stock,4h,Swing,9505.28,-494.72,-4.95,-1.545,-0.548,-0.963,-5.14,36.6,0.468,41,-12.07,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,INFY,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,INFY,India_Stock,4h,Swing,9535.03,-464.97,-4.65,-0.457,-0.232,-0.698,-6.66,49.5,0.842,95,-4.89,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,INFY,India_Stock,4h,Swing,9797.15,-202.85,-2.03,-0.402,-0.146,-0.464,-4.37,48.9,0.825,45,-4.51,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,INFY,India_Stock,4h,Swing,9990.75,-9.25,-0.09,-0.808,0.0,-1.0,-0.09,0.0,0.0,1,-9.25,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,INFY,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,INFY,India_Stock,1d,Positional,9972.04,-27.96,-0.28,-0.482,0.0,-0.694,-0.4,50.0,0.306,2,-13.98,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,INFY,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,INFY,India_Stock,1d,Positional,9883.77,-116.23,-1.16,-0.496,-0.061,-0.701,-1.66,33.3,0.428,6,-19.37,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,INFY,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,INFY,India_Stock,1d,Positional,9601.75,-398.25,-3.98,-1.148,-0.401,-0.781,-5.1,42.9,0.452,28,-14.22,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,INFY,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,INFY,India_Stock,1d,Positional,9364.12,-635.88,-6.36,-0.55,-0.363,-0.83,-7.66,43.3,0.728,67,-9.49,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,INFY,India_Stock,1d,Positional,9794.68,-205.32,-2.05,-0.353,-0.092,-0.513,-4.0,40.0,0.736,30,-6.84,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,INFY,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,ICICIBANK,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,ICICIBANK,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,ICICIBANK,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,ICICIBANK,India_Stock,1m,Intraday,9071.95,-928.05,-9.28,-29.81,-8.166,-1.0,-9.28,0.0,0.0,12,-77.34,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,ICICIBANK,India_Stock,1m,Intraday,9358.98,-641.02,-6.41,-21.969,-6.778,-1.0,-6.41,0.0,0.0,6,-106.84,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,ICICIBANK,India_Stock,1m,Intraday,5180.72,-4819.28,-48.19,-71.875,-42.096,-1.0,-48.19,0.0,0.0,70,-68.85,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,ICICIBANK,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,ICICIBANK,India_Stock,1m,Intraday,4163.43,-5836.57,-58.37,-70.726,-39.908,-1.0,-58.37,5.9,0.074,102,-57.22,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,ICICIBANK,India_Stock,1m,Intraday,6184.37,-3815.63,-38.16,-45.545,-12.927,-1.0,-38.16,3.6,0.003,55,-69.38,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,ICICIBANK,India_Stock,1m,Intraday,9901.28,-98.72,-0.99,-9.157,0.0,-1.0,-0.99,0.0,0.0,1,-98.72,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,ICICIBANK,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,ICICIBANK,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,ICICIBANK,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,ICICIBANK,India_Stock,5m,Intraday,9294.3,-705.7,-7.06,-13.844,-2.788,-1.0,-7.06,0.0,0.0,17,-41.51,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,ICICIBANK,India_Stock,5m,Intraday,9780.08,-219.92,-2.2,-7.191,-1.108,-0.915,-2.4,28.6,0.131,7,-31.42,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,ICICIBANK,India_Stock,5m,Intraday,7844.65,-2155.35,-21.55,-21.06,-9.142,-0.982,-21.95,17.1,0.153,70,-30.79,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,ICICIBANK,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,ICICIBANK,India_Stock,5m,Intraday,6744.35,-3255.65,-32.56,-19.974,-11.4,-1.0,-32.56,24.6,0.281,122,-26.69,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,ICICIBANK,India_Stock,5m,Intraday,7770.5,-2229.5,-22.3,-13.057,-3.342,-0.993,-22.46,30.3,0.209,66,-33.78,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,ICICIBANK,India_Stock,5m,Intraday,9906.52,-93.48,-0.93,-4.095,0.0,-1.0,-0.93,0.0,0.0,1,-93.48,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,ICICIBANK,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,ICICIBANK,India_Stock,15m,Intraday,9968.84,-31.16,-0.31,-1.293,-0.317,-0.589,-0.53,50.0,0.553,4,-7.79,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,ICICIBANK,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,ICICIBANK,India_Stock,15m,Intraday,9579.64,-420.36,-4.2,-4.342,-0.953,-1.0,-4.2,47.1,0.3,17,-24.73,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,ICICIBANK,India_Stock,15m,Intraday,9978.8,-21.2,-0.21,-2.21,0.0,-0.937,-0.23,50.0,0.063,2,-10.6,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,ICICIBANK,India_Stock,15m,Intraday,8173.76,-1826.24,-18.26,-10.809,-3.883,-0.997,-18.33,19.4,0.16,67,-27.26,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,ICICIBANK,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,ICICIBANK,India_Stock,15m,Intraday,8022.67,-1977.33,-19.77,-6.168,-2.465,-1.0,-19.77,39.6,0.504,139,-14.23,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,ICICIBANK,India_Stock,15m,Intraday,8564.92,-1435.08,-14.35,-6.068,-1.62,-0.94,-15.27,29.9,0.332,67,-21.42,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,ICICIBANK,India_Stock,15m,Intraday,9966.9,-33.1,-0.33,-2.364,0.0,-1.0,-0.33,0.0,0.0,1,-33.1,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,ICICIBANK,India_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,ICICIBANK,India_Stock,1h,Swing,10012.28,12.28,0.12,1.347,0.0,1228382.805,0.0,100.0,0.0,1,12.28,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,ICICIBANK,India_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,ICICIBANK,India_Stock,1h,Swing,10034.19,34.19,0.34,0.43,0.098,0.481,-0.71,46.7,1.209,15,2.28,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,ICICIBANK,India_Stock,1h,Swing,10038.79,38.79,0.39,1.347,0.0,3879113.764,0.0,100.0,0.0,1,38.79,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,ICICIBANK,India_Stock,1h,Swing,9493.44,-506.56,-5.07,-2.402,-0.776,-0.777,-6.52,47.4,0.52,57,-8.89,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,ICICIBANK,India_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,ICICIBANK,India_Stock,1h,Swing,8279.07,-1720.93,-17.21,-3.116,-1.766,-0.994,-17.32,41.2,0.578,136,-12.65,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,ICICIBANK,India_Stock,1h,Swing,9660.91,-339.09,-3.39,-1.001,-0.164,-0.538,-6.31,52.8,0.623,36,-9.42,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,ICICIBANK,India_Stock,1h,Swing,10030.63,30.63,0.31,1.273,0.0,17.636,-0.02,50.0,18.579,2,15.31,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,ICICIBANK,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,ICICIBANK,India_Stock,4h,Swing,9988.75,-11.25,-0.11,-0.141,-0.014,-0.203,-0.55,33.3,0.797,3,-3.75,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,ICICIBANK,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,ICICIBANK,India_Stock,4h,Swing,9664.81,-335.19,-3.35,-1.9,-0.347,-0.944,-3.55,23.1,0.069,13,-25.78,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,ICICIBANK,India_Stock,4h,Swing,9956.46,-43.54,-0.44,-0.808,0.0,-1.0,-0.44,0.0,0.0,1,-43.54,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,ICICIBANK,India_Stock,4h,Swing,10171.6,171.6,1.72,0.654,0.361,0.833,-2.06,51.4,1.427,35,4.9,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,ICICIBANK,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,ICICIBANK,India_Stock,4h,Swing,9762.51,-237.49,-2.37,-0.283,-0.143,-0.322,-7.38,52.7,0.899,91,-2.61,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,ICICIBANK,India_Stock,4h,Swing,10058.24,58.24,0.58,0.117,0.025,0.179,-3.26,63.6,1.058,44,1.32,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,ICICIBANK,India_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,ICICIBANK,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,ICICIBANK,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,ICICIBANK,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,ICICIBANK,India_Stock,1d,Positional,9911.52,-88.48,-0.88,-1.157,-0.294,-1.0,-0.88,20.0,0.135,5,-17.7,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,ICICIBANK,India_Stock,1d,Positional,10005.96,5.96,0.06,0.728,0.0,596249.224,0.0,100.0,0.0,1,5.96,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,ICICIBANK,India_Stock,1d,Positional,9747.39,-252.61,-2.53,-0.687,-0.269,-0.552,-4.58,47.1,0.649,34,-7.43,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,ICICIBANK,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,ICICIBANK,India_Stock,1d,Positional,11053.25,1053.25,10.53,0.995,0.893,4.075,-2.58,52.1,1.961,48,21.94,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,ICICIBANK,India_Stock,1d,Positional,9208.94,-791.06,-7.91,-0.773,-0.134,-0.705,-11.22,50.0,0.352,22,-35.96,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,ICICIBANK,India_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,SBIN,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,SBIN,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,SBIN,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,SBIN,India_Stock,1m,Intraday,8961.41,-1038.59,-10.39,-31.063,-7.564,-1.0,-10.39,0.0,0.0,14,-74.19,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,SBIN,India_Stock,1m,Intraday,9035.22,-964.78,-9.65,-27.638,-7.817,-1.0,-9.65,0.0,0.0,10,-96.48,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,SBIN,India_Stock,1m,Intraday,5567.87,-4432.13,-44.32,-71.395,-41.159,-1.0,-44.32,5.3,0.014,76,-58.32,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,SBIN,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,SBIN,India_Stock,1m,Intraday,4440.89,-5559.11,-55.59,-76.122,-41.622,-1.0,-55.59,9.9,0.023,101,-55.04,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,SBIN,India_Stock,1m,Intraday,6934.84,-3065.16,-30.65,-46.046,-13.986,-1.0,-30.65,16.4,0.042,55,-55.73,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,SBIN,India_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,SBIN,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,SBIN,India_Stock,5m,Intraday,9814.26,-185.74,-1.86,-6.149,-0.838,-0.848,-2.19,20.0,0.152,5,-37.15,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,SBIN,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,SBIN,India_Stock,5m,Intraday,9116.31,-883.69,-8.84,-16.229,-4.82,-1.0,-8.84,8.3,0.049,24,-36.82,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,SBIN,India_Stock,5m,Intraday,9779.05,-220.95,-2.21,-8.267,-0.949,-1.0,-2.21,0.0,0.0,6,-36.83,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,SBIN,India_Stock,5m,Intraday,7834.48,-2165.52,-21.66,-22.372,-8.966,-0.967,-22.39,14.1,0.109,64,-33.84,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,SBIN,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,SBIN,India_Stock,5m,Intraday,6176.22,-3823.78,-38.24,-23.084,-10.836,-1.0,-38.24,22.8,0.191,123,-31.09,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,SBIN,India_Stock,5m,Intraday,8118.3,-1881.7,-18.82,-18.006,-6.605,-0.988,-19.05,26.4,0.196,72,-26.13,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,SBIN,India_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,SBIN,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,SBIN,India_Stock,15m,Intraday,9861.02,-138.98,-1.39,-2.507,-0.276,-0.702,-1.98,20.0,0.298,5,-27.8,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,SBIN,India_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
